Timestamp,Serial Number,Name,Mode,Alarm,rH,Temp
2022-12-13 02:09:25,1056,Upstairs Front Fixed,STATE,RESET,0,655.1,
2022-12-12 20:49:43,1056,Upstairs Front Fixed,STATE,RESET,0,1.5,
2022-12-12 15:29:45,1056,Upstairs Front Fixed,STATE,RESET,0,4.3,
2022-12-12 10:09:30,1056,Upstairs Front Fixed,STATE,RESET,0,3.6,
2022-12-12 04:49:36,1056,Upstairs Front Fixed,STATE,RESET,0,2.2,
2022-12-11 23:29:37,1056,Upstairs Front Fixed,STATE,RESET,0,2.6,
2022-12-11 18:09:44,1056,Upstairs Front Fixed,STATE,RESET,0,1.9,
2022-12-11 12:49:39,1056,Upstairs Front Fixed,STATE,RESET,0,4.3,
2022-12-11 07:29:43,1056,Upstairs Front Fixed,STATE,RESET,0,654.4,
2022-12-11 02:10:15,1056,Upstairs Front Fixed,STATE,RESET,0,654.8,
2022-12-10 20:50:38,1056,Upstairs Front Fixed,STATE,RESET,0,0.5,
2022-12-10 15:32:01,1056,Upstairs Front Fixed,STATE,RESET,0,3.3,
2022-12-10 10:10:27,1056,Upstairs Front Fixed,STATE,RESET,0,4.3,
2022-12-10 04:50:34,1056,Upstairs Front Fixed,STATE,RESET,0,1.2,
2022-12-09 23:30:40,1056,Upstairs Front Fixed,STATE,RESET,0,1.5,
2022-12-09 18:10:45,1056,Upstairs Front Fixed,STATE,RESET,0,2.6,
2022-12-09 12:50:31,1056,Upstairs Front Fixed,STATE,RESET,0,5.7,
2022-12-09 07:30:19,1056,Upstairs Front Fixed,STATE,RESET,0,1.2,
2022-12-09 02:10:29,1056,Upstairs Front Fixed,STATE,RESET,0,1.2,
2022-12-08 20:50:36,1056,Upstairs Front Fixed,STATE,RESET,0,1.9,
2022-12-08 15:30:37,1056,Upstairs Front Fixed,STATE,RESET,0,4,
2022-12-08 10:10:10,1056,Upstairs Front Fixed,STATE,RESET,0,5.4,
2022-12-08 04:50:17,1056,Upstairs Front Fixed,STATE,RESET,0,1.9,
2022-12-07 23:30:23,1056,Upstairs Front Fixed,STATE,RESET,0,2.9,
2022-12-07 18:10:16,1056,Upstairs Front Fixed,STATE,RESET,0,4.3,
2022-12-07 12:49:53,1056,Upstairs Front Fixed,STATE,RESET,0,6.4,
2022-12-07 07:29:30,1056,Upstairs Front Fixed,STATE,RESET,0,4.7,
2022-12-07 02:09:14,1056,Upstairs Front Fixed,STATE,RESET,0,5,
2022-12-06 20:48:53,1056,Upstairs Front Fixed,STATE,RESET,0,5.7,
2022-12-06 15:28:23,1056,Upstairs Front Fixed,STATE,RESET,0,6.8,
2022-12-06 10:07:34,1056,Upstairs Front Fixed,STATE,RESET,0,8.2,
2022-12-06 04:47:05,1056,Upstairs Front Fixed,STATE,RESET,0,5.7,
